Time ; Semi-Major Axis ; Eccentricity ; Inclination ; Argument of the perigee ; Right Ascension of the Ascending node
2.94464E7;6803828.744350438;0.01137791544740142;97.38971925009413;-40.70066123812899;-77.18232448766396
2.9455E7;6803803.628502965;0.011370510991506428;97.38971503627765;-41.08959425449898;119.20009076519536
2.94636E7;6803778.517109702;0.01136314512912782;97.38971083439773;-41.47873082015174;-48.94376115011476
2.94722E7;6803753.405320335;0.011355817758406031;97.38970664278528;-41.86806701461254;146.72955111056106
2.94808E7;6803728.292521742;0.011348528499112196;97.38970245766211;-42.25761134926769;-20.45919541373559
2.94894E7;6803703.184459921;0.01134127892624454;97.38969828113778;-42.64735643795823;174.11070200844688
2.9498E7;6803678.083656022;0.011334070010445755;97.38969411500332;-43.03730284797795;8.146435342423803
2.95066E7;6803652.982854527;0.011326900858822138;97.38968995892125;316.57255024363934;-158.52407906291836
2.95152E7;6803627.880350068;0.011319771289141418;97.38968581317482;-43.817791683448284;36.71943766834562
2.95238E7;6803602.782158552;0.01131268234228057;97.38968167608601;-44.2083335882531;-131.03666527881293
2.95324E7;6803577.685601943;0.011305633992243574;97.38967754765991;-44.59907065112751;65.11842548534993
2.9541E7;6803552.589661483;0.011298626527515643;97.38967342852982;-44.990002044501054;-103.31104493591266
2.95496E7;6803527.495579004;0.011291660450816364;97.3896693198698;-45.38112695760468;93.25101526247515
2.95582E7;6803502.4024735885;0.011284735584142894;97.38966522112543;-45.772442205118246;-75.27891539179929
2.95668E7;6803477.308547495;0.011277852020298533;97.38966113100935;-46.16394915494947;121.09429493642627
2.95754E7;6803452.210692246;0.011271009659880045;97.38965704842741;-46.555647825534145;-46.938428130695726
2.9584E7;6803427.115853242;0.011264209935463608;97.38965297488116;-46.94753371982956;148.69555606281133
2.95926E7;6803402.02359981;0.01125745293471066;97.38964891221092;-47.339605553887225;-18.359603601197698
2.96012E7;6803376.927000411;0.011250738041557205;97.38964485938264;-47.73186212573541;176.15733967403182
2.96098E7;6803351.828647618;0.011244065606186609;97.38964081527024;-48.12430196185637;10.329291265599236
2.96184E7;6803326.731918808;0.011237435926618276;97.38963677962353;311.48307374227954;-156.38645935692577
2.9627E7;6803301.6301882835;0.011230849337629524;97.38963275162261;-48.90973114689271;38.97398293368061
2.96356E7;6803276.524303573;0.011224305745900349;97.38962873217314;-49.30271848379244;-128.79823320286997
2.96442E7;6803251.420107164;0.011217806371559917;97.38962472363305;-49.69588185578128;67.43561936037015
2.96528E7;6803226.3148463275;0.011211350985510028;97.38962072445247;-50.089221571711384;-100.96471667141117
2.96614E7;6803201.205757137;0.01120493888807071;97.38961673324552;-50.48273928353513;95.6267710125637
2.967E7;6803176.088938937;0.011198570518065326;97.3896127498941;-50.87642757403995;-72.82240437813465
2.96786E7;6803150.971325737;0.011192246829683457;97.38960877493199;-51.27029129761875;123.53048826274981
2.96872E7;6803125.847470225;0.01118596757511319;97.3896048089866;-51.66432563459556;-44.375593912692985
2.96958E7;6803100.721736709;0.011179733255801587;97.38960085271829;-52.05852832666892;151.19956364781152
2.97044E7;6803075.59629562;0.011173544008923708;97.38959690480293;-52.452900402769544;-15.700341317627311
2.9713E7;6803050.4599608965;0.011167399291767813;97.38959296395018;-52.84743793408984;178.74050671143223
2.97216E7;6803025.316798697;0.011161299789466204;97.3895890308201;-53.24214235369982;13.07106127699293
2.97302E7;6803000.16867757;0.011155245843182091;97.389585107129;306.3629916690717;-153.7110487902202
2.97388E7;6802975.01977762;0.011149238011089758;97.38958119374313;-54.03203398753243;41.78384906106965
2.97474E7;6802949.865604491;0.011143275952362865;97.38957728780055;305.57277806775846;-126.01837711492396
2.9756E7;6802924.697980914;0.011137358864639462;97.38957338766907;-54.82256846365531;70.30260158514079
2.97646E7;6802899.523809762;0.01113148817675569;97.38956949470783;-55.21807366519591;-98.07182952747283
2.97732E7;6802874.341538413;0.011125663986656188;97.38956560997197;-55.61373444914968;98.54621366150882
2.97818E7;6802849.1557356585;0.011119886717942394;97.38956173565647;-56.00954617192235;-69.8140210671823
2.97904E7;6802823.965717561;0.011114156341080489;97.38955787067518;-56.40550828760175;126.50510163589826
2.9799E7;6802798.762364674;0.011108471918974688;97.38955401131642;-56.801621807571955;-41.256862412231115
2.98076E7;6802773.545512262;0.011102833834869603;97.38955015721764;-57.19788602909521;154.23870576975773
2.98162E7;6802748.321793627;0.011097243136897509;97.38954631085375;-57.5942986888964;-12.483630055327012
2.98248E7;6802723.092441874;0.011091700728606886;97.38954247312532;302.0091460202167;-178.1418418866379
2.98334E7;6802697.856048757;0.011086205874655065;97.38953864453163;-58.38755322995991;16.368801274036972
2.9842E7;6802672.6052972535;0.011080757958999436;97.38953482322505;301.21560858117806;-150.49908960217448
2.98506E7;6802647.342837558;0.01107535723937448;97.38953100783932;-59.18137090733062;45.14551766571884
2.98592E7;6802622.070059259;0.011070004536757353;97.3895271983437;300.42150881673933;-122.69766712670408
2.98678E7;6802596.786761628;0.01106470010007083;97.3895233966479;-59.97574632014521;73.71561253741045
2.98764E7;6802571.495298539;0.011059444270600415;97.38951960307563;-60.37313569949437;-94.63260270152736
2.9885E7;6802546.191652994;0.01105423656453532;97.38951581638423;-60.77065735350381;102.00573360421778
2.98936E7;6802520.872804267;0.011049076801188648;97.38951203577956;-61.16831104675579;-66.25403888824883
2.99022E7;6802495.541031844;0.011043965535995631;97.3895082614572;-61.56609359955321;130.01508878506795
2.99108E7;6802470.199239211;0.01103890326833294;97.38950449460366;-61.96400168417948;-37.58295949163361
2.99194E7;6802444.845532956;0.011033890081298337;97.3895007345823;-62.362037099278204;157.810786201511
2.9928E7;6802419.475416711;0.01102892548224261;97.38949698055575;-62.76019580313117;-8.710983244589725
2.99366E7;6802394.090649676;0.011024009669054327;97.38949323248531;296.8415243794219;-174.49091551521508
2.99452E7;6802368.693675454;0.01101914326936472;97.389489490395;-63.55687611719675;20.220143392171153
2.99538E7;6802343.279539591;0.011014325887943533;97.3894857542674;296.0446047416828;-146.75080891360344
2.99624E7;6802317.854237093;0.011009558409004238;97.38948202566262;-64.35402907008006;49.05596068317918
2.9971E7;6802292.413305736;0.011004840435354794;97.38947830288693;295.247223188028;-118.83558704712729
2.99796E7;6802266.955054762;0.011000171729746926;97.38947458539002;-65.15163650704172;77.67134666120299
2.99882E7;6802241.4803151805;0.010995552490001602;97.38947087331634;-65.55060787948646;-90.64614450061197
2.99968E7;6802215.987309609;0.01099098299633259;97.38946716621076;-65.94968631584742;106.00226886763798
3.00054E7;6802190.48281268;0.010986464011455265;97.38946346589881;-66.34887226773853;-62.1416818998399
3.0014E7;6802164.959444062;0.010981995039644341;97.38945977092418;-66.7481629240948;134.05806956362395
3.00226E7;6802139.418719797;0.010977576033149056;97.38945608170576;-67.14755299695135;-33.353738003395826
3.00312E7;6802113.858880851;0.010973206728293319;97.38945239727998;-67.54704602560915;161.91444150423234
3.00398E7;6802088.277387058;0.010968887595552538;97.38944871703958;-67.9466367255648;-4.383194666855287
3.00484E7;6802062.6822089385;0.010964619222835564;97.38944504264762;291.6536747804771;-170.30689853717053
3.0057E7;6802037.06944612;0.0109604016635423;97.38944137330991;-68.74610641944575;24.62329785221882
3.00656E7;6802011.434139149;0.01095623411474409;97.38943770852906;290.8540186152951;-142.46529850153397
3.00742E7;6801985.77681281;0.010952116811655793;97.38943404788292;-69.54594704740418;53.51264857301498
3.00828E7;6801960.10063688;0.010948050271364345;97.3894303920694;290.05400033805023;-114.4303948317257
3.00914E7;6801934.409216309;0.010944034921062558;97.38942674159901;-70.34613886649892;82.16705802250068
3.01E7;6801908.69466463;0.010940070445676636;97.38942309503003;-70.74636339500442;-86.11036086385795
3.01086E7;6801882.956537056;0.010936156288854722;97.38941945277534;-71.14667000111844;110.53341934751043
3.01172E7;6801857.196715238;0.01093229290080029;97.38941581417964;-71.54705657807044;-57.47509929459164
3.01258E7;6801831.413377299;0.010928480300796458;97.38941217885925;-71.94752204126644;138.63251066833138
3.01344E7;6801805.611070963;0.010924719239657758;97.38940854798209;-72.34806300965701;-28.568135624148987
3.0143E7;6801779.7868087925;0.010921009594896907;97.3894049211765;-72.74867791143612;166.5493602013314
3.01516E7;6801753.9368850505;0.01091735057077167;97.38940129841917;-73.14936429912704;0.49966185761801996
3.01602E7;6801728.061019248;0.010913742133915647;97.38939767910604;286.449879342424;-165.58876197090842
3.01688E7;6801702.161082417;0.010910184902566566;97.3893940620625;-73.95094401570985;29.577069292522214
3.01774E7;6801676.244888791;0.010906679667922968;97.38939044882277;285.6481647860426;-137.64028835246938
3.0186E7;6801650.297919476;0.010903225539802936;97.38938683793353;-74.75279021691469;58.51364718461068
3.01946E7;6801624.324063159;0.010899822432937944;97.38938323083552;284.84619526704176;-109.47896152070668
3.02032E7;6801598.326877113;0.010896470500156406;97.38937962728983;-75.55487980031936;87.2006708559044
3.02118E7;6801572.303790092;0.0108931698147755;97.38937602618644;-75.95601030038198;-81.02184540471706
3.02204E7;6801546.255797546;0.010889920599354529;97.38937242751442;-76.35719732933498;115.59763396047417
3.0229E7;6801520.1789989015;0.010886722965654976;97.3893688303524;-76.75843732595071;-52.25129255567417
3.02376E7;6801494.075149065;0.010883576576810043;97.38936523601616;-77.15972951613468;143.73794890033304
3.02462E7;6801467.94092241;0.01088048132220895;97.38936164379594;-77.56106868058431;-23.224173866589336
3.02548E7;6801441.7825577;0.010877437540038419;97.38935805451105;-77.96245361746578;171.71650930408225
3.02634E7;6801415.598171195;0.010874445448733146;97.38935446727605;-78.36388430337118;5.938240740400143
3.0272E7;6801389.38214062;0.010871504564184526;97.38935088115834;281.23464161127134;-160.33400336982353
